"자치구","대여소명","기준년월","대여건수","반납건수"
"종로구","339. 종로4가 사거리","202407","1312","1200"
"서초구","2501. 서초 포레스타5단지","202407","682","664"
"서초구","2502. 서초역1번출구 앞","202407","568","532"
"서초구","2503. 반포1동 서초빌딩 앞","202407","1097","1159"
"서초구","2504. 신사역 4번출구 뒤","202407","1212","968"
"서초구","2505. 우성아파트사거리 (기업은행앞)","202407","1911","1961"
"서초구","2506. LG유플러스 (방배사옥)","202407","118","74"
"강남구","2389. 경기여자고등학교 후문 (삼성로3길 입구)","202407","887","867"
"종로구","340. 혜화동 로터리","202407","1513","1556"
"강남구","2390. 구룡마을 입구 (래미안블레스티지 아파트)","202407","740","747"
"강남구","2391. 구룡터널 입구(개포1단지아파트)","202407","66","22"
"강남구","2392. 구룡산 입구 (구룡산 서울둘레길 입구)","202407","209","99"
"강남구","2393. 구룡사 앞 교차로 (보도육교)","202407","18","17"
"강남구","2394. 개포래미안포레스트아파트 107동 앞","202407","981","874"
"강남구","2396. 영동3교 북단(우성캐릭터 앞 보도)","202407","482","484"
"강남구","2398. 더라움","202407","446","209"
"종로구","341. 혜화역 3번출구 뒤","202407","1360","1343"
"강남구","2401. 밀알학교 입구 (삼성서울병원 입구)","202407","303","186"
"강남구","2403. 공무원연금매점 교차로 (개포주공9단지 입구)","202407","1034","1001"
"강남구","2404. 대모산입구역 4번 출구 앞","202407","1671","1742"
"강남구","2405. 청담공원앞 교차로","202407","1037","349"
"강남구","2406. 논현동 광명빌딩 앞","202407","439","300"
"강남구","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","202407","1488","1476"
"강남구","2408. 강남한양수자인아파트","202407","1170","1194"
"송파구","1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑","202407","951","973"
"종로구","342. 대학로 마로니에공원","202407","2260","2217"
"송파구","1291. 서울체육고등학교 앞","202407","1236","1252"
"송파구","1293. 석촌호수 서호 사거리","202407","3345","3361"
"송파구","1295. 잠실역 8번출구","202407","3918","3900"
"송파구","1296. 석촌호수교차로 (송파나루근린공원 앞)","202407","946","847"
"송파구","1297. 석촌호수교차로(동호 팔각정 앞)","202407","3668","3634"
"송파구","1299. 송파소방서 (방이119안전센터)","202407","630","601"
"송파구","1300. 오륜사거리","202407","729","791"
"종로구","343. 힐스테이트창경궁 아파트 앞","202407","1071","1065"
"송파구","2601. 석촌호수 아뜰리에","202407","2927","2923"
"송파구","2603. 송파 글마루 도서관","202407","1040","994"
"강동구","1053. 동명근린공원 진입로 (아리수로)","202407","619","594"
"강동구","1054. 말우물 어린이 공원","202407","275","389"
"강동구","1056. 강일리버파크 7~11단지","202407","524","570"
"강동구","1057. 능골근린공원","202407","759","755"
"성동구","3525. 금호스포츠센터앞","202407","663","763"
"종로구","344. 성균관대 E하우스 앞","202407","727","691"
"성동구","3527. 왕십리 자이아파트(101동 앞)","202407","7","7"
"광진구","3528. 광진정보도서관","202407","1049","1458"
"종로구","452. 동대문 종합시장 버스정류장","202407","772","737"
"종로구","453. 종로오가 지하쇼핑센터 14번출구","202407","1223","1224"
"종로구","454. 종로2가 버스정류장 (종각방향)","202407","1182","1167"
"종로구","455. 종로6가역 버스정류장(동대문 방향)","202407","1515","1549"
"종로구","456. 숭인2동 주민센터 입구","202407","1661","1747"
"종로구","345. 서울보증보험본사 앞","202407","1544","1566"
"종로구","457. 종로꽃시장 입구 옆","202407","1042","1073"
"종로구","458. 광화문역 5번출구","202407","2905","2662"
"용산구","845. 용산 선인상가","202407","638","683"
"성동구","3530. 왕십리자이아파트 후문(삼거리)","202407","317","258"
"성동구","3531. 논골사거리(금호도서관 입구)","202407","267","45"
"성동구","3532. 왕십리KCC스위첸아파트","202407","250","198"
"종로구","461. 서울지방경찰청","202407","1340","1326"
"중구","346. 맥스타일 앞","202407","989","1077"
"강동구","1060. 천일초교 사거리","202407","889","886"
"강동구","1061. 천호초교 입구 사거리(일주빌딩)","202407","1089","1067"
"강동구","1062. 고덕숲 아이파크 2","202407","270","262"
"강동구","1058. 고덕숲 아이파크 1","202407","273","208"
"동대문구","661. 경희대학교 청운관","202407","804","796"
"강동구","1059. 래미안 강동팰리스(102동)","202407","1912","1364"
"송파구","2604. 풍납토성 서성벽터A","202407","1500","1602"
"동대문구","656. 영휘원 교차로","202407","985","1042"
"동대문구","657. 동대문롯데캐슬아파트 앞","202407","2062","2200"
"중구","347. 동대문역사문화공원역 9번출구 앞","202407","703","629"
"동대문구","659. 제기동역 1번출구","202407","2764","2650"
"동대문구","660. 동의보감타워","202407","2167","2244"
"성북구","1370. 복자사랑 피정의 집","202407","403","164"
"성북구","1372. KEB은행 고대점","202407","1081","882"
"성북구","1373. 성북구보건소 건너편","202407","739","731"
"도봉구","1741. 제일강산수산입구","202407","1287","909"
"노원구","1688. 마들역 7번출구","202407","2479","2480"
"노원구","1689. 마들역 3번출구","202407","1831","1884"
"노원구","1690. 도봉운전면허시험장 버스정류장 옆","202407","1364","1355"
"노원구","1691. 노원정보도서관","202407","2144","2093"
"강서구","1184. 마곡13단지","202407","3990","4102"
"강서구","1185. 등촌9단지","202407","1874","1797"
"강서구","1186. 송정중학교","202407","1297","1496"
"금천구","1858. 500번,507번 버스 종점 앞","202407","256","250"
"영등포구","283. 아크로타워 스퀘어(영등포시장)","202407","3651","3531"
"종로구","349. 어린이도서관","202407","576","572"
"영등포구","284. 센트럴 푸르지오 시티 앞","202407","2603","2389"
"영등포구","285. 콤텍시스템 앞","202407","948","1084"
"영등포구","286. 우성아파트 교차로","202407","1064","1123"
"영등포구","287. 영등포전화국사거리 (서강어린이공원)","202407","2727","2848"
"서초구","2508. 양재이스타빌 앞","202407","1428","1559"
"서초구","2509. 심산기념문화센터","202407","915","895"
"송파구","2605. 복정역 1번 출구 앞","202407","1355","1508"
"송파구","2606. 위례동주민센터 맞은편 근린공원","202407","2124","2184"
"성동구","3538. 서울숲 IT캐슬","202407","2","2"
"광진구","3533. 건대입구역 사거리(롯데백화점)","202407","6681","7332"
"광진구","3534. 건대입구역 5번출구 뒤","202407","5827","5943"
"광진구","3536. 중앙농협(자양동)","202407","3208","3221"
"광진구","3537. 아차산 휴먼시아 아파트 옆","202407","667","257"
"강북구","1546. 송천동우체국","202407","316","473"
"동작구","2069. 숭실대 입구역3번 출구 앞","202407","593","456"
"중구","433. 을지로입구역 2번출구","202407","2203","1765"
"중구","434. 신당 래미안 버스정류장","202407","611","42"
"종로구","351. 청운초교 앞 삼거리","202407","712","701"
"중구","435. SK 남산빌딩","202407","275","260"
"동대문구","663. 외대앞역 3번출구","202407","1816","1964"
"노원구","1692. 온곡초교 교차로","202407","2510","1524"
"은평구","971. 역촌 센트레빌 아파트","202407","550","118"
"마포구","436. 이대역 5번출구","202407","760","236"
"강서구","1187. 강서수산물도매시장","202407","1122","1245"
"영등포구","288. 쌍용예가(구청별관)","202407","1551","1551"
"관악구","2183. 동방1교","202407","2746","2839"
"강남구","2409. 역삼동 디오슈페리움 (우성아파트 사거리)","202407","1108","1107"
"종로구","352. 중앙고입구 삼거리","202407","322","162"
"강남구","2410. 포스코피앤에스타워 (역삼역 3번출구 부근)","202407","891","745"
"송파구","2608. 송파구청","202407","6723","7063"
"송파구","2609. 보성중고등학교 후문 앞","202407","213","209"
"송파구","2611. 송파지역자활센터 뒤","202407","3091","3393"
"송파구","2612. 광평교사거리 인근","202407","51","52"
"강동구","3539. 서원마을","202407","115","116"
"강동구","1084. 윤선생빌딩(JYP사옥)","202407","3576","3959"
"강서구","1193. 마곡센트럴타워 1차","202407","3564","3658"
"강서구","1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)","202407","3980","3897"
"종로구","353. 재동초교 앞 삼거리","202407","991","986"
"마포구","437. 대흥역 1번출구","202407","1234","1288"
"마포구","438. 성산2-1 공영주차장","202407","1524","1384"
"강서구","1199. 우장산역 3번출구","202407","1649","1008"
"강서구","1200. 개화광역환승센터","202407","318","290"
"구로구","1998. 고척교 교차로","202407","678","456"
"영등포구","289. 대림3동사거리","202407","1296","1381"
"영등포구","290. 새말소공원","202407","2869","2695"
"영등포구","291. 문래동 하이테크 시티","202407","3090","3041"
"서대문구","117. 홍은사거리","202407","2767","2758"
"종로구","354. 포르투갈 대사관 앞","202407","1210","773"
"영등포구","292. 영일 어린이공원","202407","1613","1639"
"영등포구","293. 충북 미래관","202407","4030","3790"
"관악구","2184. 구암초등학교 버스정류장","202407","254","49"
"강남구","2411. 세곡동 성당","202407","851","899"
"강남구","2412. 일원1동 주민센터","202407","1055","1099"
"송파구","2613. 잠실나들목","202407","1927","1902"
"송파구","2614. 가락고등학교 앞","202407","572","458"
"송파구","2615. 테라타워2","202407","3096","3086"
"강서구","1188. 롯데중앙연구소","202407","446","516"
"강서구","1190. 마곡역 교차로(2번출구)","202407","1459","1352"
"종로구","355. 서울사대부설초등학교 앞","202407","1518","1503"
"강서구","1192. 마곡수명산파크 209동 건너편","202407","3150","2718"
"강서구","1195. 코오롱One&Only타워","202407","2190","2413"
"강서구","1196. 서울식물원(문화센터) 건너편","202407","348","275"
"강서구","1197. 엠펠리체 호텔 건너편","202407","2627","2595"
"강서구","1198. LG 사이언스파크","202407","1521","1436"
"송파구","2616. 거여동 사거리","202407","501","499"
"송파구","2617. 가락삼환아파트 앞","202407","398","397"
"강서구","2701. 마곡나루역 5번출구 뒤편","202407","10112","10177"
"송파구","2621. 한성백제역 2번 출구","202407","2730","2720"
"종로구","356. KT혜화지사 앞","202407","1307","1302"
"송파구","2622. 올림픽공원역 3번출구","202407","4957","4943"
"용산구","846. 용산중학교","202407","1057","1017"
"광진구","3542. 래미안 구의파크 스위트","202407","3032","3032"
"성북구","1375. 생명의 전화 종합복지관 앞 교차로","202407","1108","1150"
"강북구","1547. 꿈의숲 롯데캐슬","202407","450","197"
"강북구","1548. 북서울 꿈의숲 서문","202407","554","239"
"도봉구","1742. 북한산 코오롱 하늘채","202407","1938","1940"
"강서구","2702. 마곡 엠밸리2단지","202407","2438","2452"
"송파구","2618. 삼전역 1번출구","202407","2270","2367"
"송파구","2619. 석촌고분역 4번출구","202407","2332","2443"
"종로구","358. 성균관대입구 사거리 A","202407","1014","1045"
"송파구","2620. 송파나루역 4번 출구옆","202407","5855","6126"
"양천구","765. 오목교역 3번출구","202407","5768","6391"
"구로구","1999. 수궁동 성당 주변","202407","597","524"
"구로구","2000. 신도림4차 e편한세상 아파트 1109동 앞","202407","2093","1919"
"금천구","1859. 대륭테크노타운 18차","202407","655","670"
"서초구","2510. JW타워","202407","316","182"
"양천구","766. 신목동역 3번출구","202407","1234","1209"
"서초구","2511. 이수역 6번출구 앞","202407","1006","1035"
"종로구","359. 원남동사거리","202407","1104","1119"
"노원구","1693. 원자력 병원","202407","623","313"
"동작구","2071. 대림아파트 후문 상가 옆","202407","676","105"
"성북구","1376. 한국과학기술연구원 중문","202407","211","184"
